,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
57,2.0109,0.7372,3.66,1.166,1,3.66,2.0,-0.0063,0.0103,0.0925,-0.047,1,18,0.0157,151,78.1111,2.9227,0.4613,3.66,2.227,1.433,2,3.6235,-0.0102,0.0163,0.0925,-0.047,17,0.0147,1.7995,0.2052,2.211,1.504,1,1.6,-0.006,0.0052,0.0205,-0.0265,5,0.015,1.3104,0.0933,1.5,1.166,0,0.0,-0.0028,0.0011,-0.0005,-0.006,0,0.0,1,1,1
58,2.0171,0.7505,3.71,1.172,1,3.393,6.0,-0.0071,0.013,0.079,-0.103,25,22,0.0226,147,50.9091,2.945,0.4746,3.71,2.214,1.496,2,3.5515,-0.0126,0.021,0.079,-0.103,25,0.0251,1.7974,0.2105,2.207,1.489,0,0.0,-0.006,0.0034,0.004,-0.018,7,0.0084,1.3089,0.0965,1.484,1.172,0,0.0,-0.0026,0.0011,0.0005,-0.005,0,0.0,1,1,1
59,2.0395,0.7879,4.154,1.166,1,3.864,4.0,-0.0082,0.0185,0.1065,-0.215,10,18,0.0307,239,85.0556,3.007,0.5265,4.154,2.217,1.937,1,3.864,-0.0157,0.0305,0.1065,-0.215,19,0.0312,1.8069,0.214,2.207,1.485,0,0.0,-0.0061,0.0029,0.003,-0.0135,4,0.0047,1.3047,0.095,1.477,1.166,0,0.0,-0.0026,0.0013,0.001,-0.0085,0,0.0,1,1,1
60,2.056,0.8382,4.978,1.157,1,4.978,7.0,-0.0087,0.0388,0.306,-0.3664,9,23,0.0496,240,59.4348,3.0626,0.6364,4.978,2.218,2.76,2,4.279,-0.0172,0.0662,0.306,-0.3664,24,0.048,1.8065,0.214,2.212,1.483,0,0.0,-0.0061,0.0025,-0.0005,-0.0145,0,0.0,1.299,0.0915,1.479,1.157,1,1.449,-0.0027,0.0043,0.0135,-0.032,0,0.0,1,1,1
61,2.0105,0.7483,3.623,1.148,2,3.3665,26.0,-0.0055,0.0143,0.1495,-0.0505,2,23,0.0231,185,65.5652,2.9397,0.4484,3.623,2.201,1.422,5,3.4756,-0.0079,0.0242,0.1495,-0.0505,21,0.0244,1.8007,0.2118,2.191,1.481,0,0.0,-0.006,0.0033,0.0065,-0.019,6,0.0092,1.2911,0.0952,1.478,1.148,0,0.0,-0.0028,0.0014,0.0,-0.0105,1,0.007,1,1,1
62,1.999,0.757,3.907,1.136,2,3.557,7.0,-0.0078,0.0253,0.1355,-0.221,27,23,0.0377,257,90.0,2.9249,0.5021,3.907,2.189,1.718,2,3.557,-0.0146,0.0426,0.1355,-0.221,17,0.0495,1.7863,0.2112,2.186,1.469,0,0.0,-0.006,0.0035,0.0,-0.018,5,0.0061,1.2857,0.1041,1.466,1.136,4,1.4112,-0.0028,0.003,0.005,-0.016,2,0.0066,1,1,1
63,1.991,0.7454,3.779,1.125,3,3.6923,17.0,-0.0065,0.0172,0.0685,-0.1845,27,16,0.0368,169,57.875,2.9018,0.4917,3.779,2.18,1.599,4,3.5067,-0.0106,0.029,0.0685,-0.1845,17,0.0349,1.7856,0.2119,2.169,1.466,0,0.0,-0.0059,0.0027,-0.001,-0.0195,2,0.011,1.2855,0.1042,1.464,1.125,0,0.0,-0.0028,0.0017,-0.0002,-0.0105,0,0.0,1,1,1
64,2.0216,0.75,4.494,1.118,2,2.292,149.5,-0.0072,0.0305,0.2735,-0.3295,11,19,0.0537,289,96.6316,2.9359,0.5078,4.494,2.216,2.278,3,3.153,-0.0124,0.0513,0.2735,-0.3295,17,0.0581,1.7994,0.2135,2.204,1.473,0,0.0,-0.0062,0.0026,0.0,-0.0135,4,0.0046,1.3295,0.1402,1.55,1.118,2,1.4595,-0.003,0.01,0.0679,-0.0245,4,0.0238,1,1,1
65,2.0143,0.7042,3.556,1.132,3,2.749,97.6667,-0.0063,0.0118,0.0709,-0.1035,16,18,0.027,309,106.7778,2.8915,0.3929,3.556,2.247,1.309,5,3.2624,-0.0095,0.0163,0.053,-0.1035,13,0.0274,1.816,0.2163,2.234,1.489,0,0.0,-0.0063,0.003,0.0005,-0.0155,6,0.0092,1.3355,0.1292,1.538,1.132,2,1.4435,-0.003,0.0108,0.0709,-0.0315,3,0.0431,1,1,1
66,1.9953,0.6324,3.184,1.132,4,2.5247,96.75,-0.005,0.0159,0.1324,-0.1125,296,25,0.0264,327,106.04,2.79,0.2694,3.184,2.271,0.913,8,2.986,-0.0054,0.0167,0.0535,-0.0505,23,0.0192,1.8365,0.2163,2.264,1.5,0,0.0,-0.0064,0.0032,0.002,-0.018,4,0.005,1.3596,0.1395,1.657,1.132,3,1.4393,-0.0031,0.0215,0.1324,-0.1125,4,0.0692,2,1,1
67,1.9679,0.6037,3.061,1.155,4,2.5055,108.25,-0.0049,0.0122,0.0551,-0.0685,40,37,0.0202,333,106.1892,2.7259,0.2215,3.061,2.273,0.788,6,2.8733,-0.0054,0.017,0.0415,-0.0685,26,0.0213,1.8404,0.215,2.267,1.5,0,0.0,-0.0064,0.0037,0.0055,-0.02,11,0.0085,1.3374,0.0987,1.5,1.155,2,1.394,-0.0029,0.0117,0.0551,-0.0585,5,0.0356,2,1,1
68,1.8459,0.4664,2.676,1.155,5,2.2352,33.8,-0.0022,0.0276,0.2315,-0.1825,7,39,0.0372,325,83.0513,2.3849,0.2002,2.676,1.879,0.797,9,2.3691,0.0025,0.0468,0.2315,-0.1825,33,0.0414,1.8278,0.208,2.223,1.497,0,0.0,-0.0061,0.0035,0.0035,-0.017,9,0.0078,1.3249,0.0845,1.494,1.155,3,1.294,-0.0028,0.0061,0.0285,-0.0325,2,0.0242,2,1,1
69,1.8451,0.4424,2.583,1.22,4,2.2593,37.5,-0.0023,0.0276,0.223,-0.214,21,37,0.0292,191,91.6757,2.3516,0.1923,2.583,1.801,0.782,11,2.3535,0.0003,0.047,0.223,-0.214,30,0.0328,1.8341,0.2066,2.22,1.513,1,1.87,-0.0059,0.0036,0.007,-0.0175,12,0.007,1.3496,0.0727,1.507,1.22,1,1.22,-0.0012,0.0068,0.0506,-0.0065,2,0.0288,2,1,1
70,1.8655,0.4653,2.619,1.215,4,2.3783,34.75,-0.0031,0.0094,0.042,-0.072,1,30,0.0172,175,73.1,2.4182,0.1115,2.619,2.242,0.377,8,2.395,-0.0016,0.0144,0.0285,-0.072,30,0.0163,1.8435,0.2069,2.241,1.513,0,0.0,-0.0061,0.0034,0.002,-0.0175,6,0.0057,1.3348,0.082,1.515,1.215,1,1.215,-0.0017,0.0057,0.042,-0.01,1,0.042,2,1,1
71,1.8526,0.4707,2.642,1.174,4,2.416,44.75,-0.0029,0.0098,0.0365,-0.0545,39,30,0.0165,196,79.8,2.4077,0.1201,2.642,2.229,0.413,11,2.4222,-0.0002,0.0155,0.0365,-0.0545,26,0.0186,1.8364,0.2048,2.235,1.513,0,0.0,-0.006,0.0035,0.0025,-0.018,7,0.0067,1.3136,0.0968,1.513,1.174,1,1.174,-0.0023,0.0045,0.029,-0.0095,0,0.0,2,1,1
72,1.845,0.4825,2.914,1.141,4,2.4542,58.5,-0.003,0.0219,0.1204,-0.245,43,23,0.0318,166,90.5217,2.4144,0.1458,2.914,2.2,0.714,9,2.4529,-0.0,0.0374,0.1204,-0.245,21,0.0347,1.8226,0.2041,2.218,1.506,0,0.0,-0.006,0.0036,0.004,-0.0195,6,0.0066,1.2981,0.1073,1.498,1.141,0,0.0,-0.003,0.0015,0.0025,-0.007,1,0.0025,2,1,1
73,1.9058,0.5678,3.056,1.133,4,2.6682,54.75,-0.004,0.0149,0.104,-0.0905,28,26,0.0269,121,65.7692,2.605,0.2103,3.056,2.21,0.846,6,2.7065,-0.0029,0.0255,0.104,-0.0905,26,0.0272,1.8178,0.2038,2.212,1.51,0,0.0,-0.0059,0.0028,0.0005,-0.015,7,0.0067,1.2947,0.1075,1.505,1.133,0,0.0,-0.0031,0.0012,0.0,-0.0075,1,0.0,2,1,1
74,1.9388,0.6299,3.148,1.121,2,3.017,27.0,-0.005,0.0089,0.058,-0.053,44,16,0.0216,117,50.75,2.7262,0.2731,3.148,2.204,0.944,4,2.9535,-0.0059,0.0149,0.058,-0.053,20,0.0195,1.8037,0.2014,2.195,1.495,0,0.0,-0.0059,0.0026,0.0005,-0.0115,0,0.0,1.2866,0.1078,1.493,1.121,0,0.0,-0.0031,0.0014,-0.0005,-0.0085,0,0.0,2,1,1
75,1.9577,0.6561,3.39,1.122,4,3.147,26.0,-0.005,0.015,0.167,-0.1045,26,17,0.0303,213,52.8824,2.7802,0.3036,3.39,2.214,1.176,4,3.147,-0.006,0.0258,0.167,-0.1045,17,0.0349,1.8036,0.1995,2.206,1.497,0,0.0,-0.006,0.0027,0.002,-0.015,3,0.0083,1.2892,0.1108,1.495,1.122,0,0.0,-0.0031,0.0015,-0.001,-0.0085,0,0.0,2,1,1
76,1.9464,0.6529,3.275,1.12,2,3.18,37.5,-0.0051,0.0094,0.073,-0.035,20,28,0.018,196,79.75,2.7598,0.3261,3.275,2.188,1.087,3,3.132,-0.0064,0.0158,0.073,-0.035,28,0.0194,1.7936,0.197,2.179,1.494,0,0.0,-0.0058,0.0028,0.0005,-0.017,5,0.006,1.2857,0.1099,1.49,1.12,0,0.0,-0.0031,0.0013,-0.0005,-0.008,0,0.0,2,1,1
77,1.9421,0.6499,3.273,1.12,1,3.273,29.0,-0.0051,0.0104,0.0695,-0.0755,30,19,0.024,258,85.1579,2.7518,0.3282,3.273,2.182,1.091,2,3.1925,-0.0064,0.0176,0.0695,-0.0755,18,0.0254,1.7878,0.1953,2.165,1.493,0,0.0,-0.0057,0.0029,0.0015,-0.014,5,0.0081,1.2865,0.1094,1.489,1.12,0,0.0,-0.0031,0.0015,0.0025,-0.009,3,0.004,2,1,1
78,1.9317,0.6285,3.081,1.121,3,3.017,14.6667,-0.005,0.0069,0.0225,-0.0455,48,16,0.0109,106,94.4375,2.7151,0.3023,3.081,2.181,0.9,5,3.0332,-0.0062,0.0112,0.0225,-0.0455,20,0.0115,1.7885,0.194,2.167,1.488,0,0.0,-0.0057,0.003,0.0035,-0.0145,4,0.0036,1.2914,0.1084,1.486,1.121,0,0.0,-0.0031,0.0016,0.003,-0.007,2,0.0025,2,1,1
79,1.9445,0.6437,3.491,1.124,1,3.225,21.0,-0.0066,0.0153,0.076,-0.168,2,19,0.0272,220,76.2105,2.7444,0.3281,3.491,2.19,1.301,4,3.0503,-0.011,0.0256,0.076,-0.168,19,0.0285,1.7953,0.1963,2.183,1.492,0,0.0,-0.0058,0.0036,0.003,-0.0165,8,0.0067,1.2939,0.1075,1.487,1.124,0,0.0,-0.003,0.0019,0.002,-0.008,2,0.0045,2,1,1
80,1.9136,0.6103,3.07,1.121,1,2.938,32.0,-0.0055,0.0066,0.011,-0.0455,48,24,0.0088,292,95.1667,2.6733,0.2868,3.07,2.157,0.913,6,2.855,-0.0078,0.0104,0.011,-0.0455,21,0.0102,1.7798,0.1928,2.152,1.482,0,0.0,-0.0056,0.0031,0.004,-0.014,6,0.002,1.2877,0.1052,1.481,1.121,0,0.0,-0.003,0.0017,0.0035,-0.0095,2,0.0075,2,1,1
81,1.9013,0.5963,3.001,1.123,2,2.8735,24.0,-0.0051,0.0067,0.019,-0.051,18,19,0.0151,111,74.8421,2.6442,0.2714,3.001,2.139,0.862,5,2.9034,-0.0069,0.0108,0.019,-0.051,20,0.0158,1.7722,0.191,2.134,1.485,0,0.0,-0.0055,0.0029,0.0015,-0.0135,3,0.0018,1.2874,0.1045,1.479,1.123,0,0.0,-0.003,0.0017,0.0015,-0.011,1,0.011,2,1,1
82,1.9036,0.5958,2.943,1.122,2,2.8895,42.0,-0.0051,0.0062,0.019,-0.0405,51,14,0.012,111,92.2857,2.6499,0.2573,2.943,2.146,0.797,4,2.8993,-0.0067,0.0099,0.019,-0.0405,15,0.0127,1.7716,0.1903,2.14,1.486,0,0.0,-0.0055,0.0024,0.002,-0.011,1,0.002,1.2893,0.1043,1.481,1.122,0,0.0,-0.003,0.0015,0.0005,-0.0085,1,0.0,2,1,1
83,1.8971,0.5983,3.217,1.119,5,2.8718,42.6,-0.005,0.0122,0.0795,-0.0905,31,18,0.0233,174,87.6111,2.6437,0.281,3.217,2.14,1.077,7,2.8679,-0.0065,0.0208,0.0795,-0.0905,16,0.0259,1.7618,0.1872,2.127,1.479,0,0.0,-0.0055,0.0027,0.001,-0.015,5,0.0069,1.2857,0.1017,1.475,1.119,0,0.0,-0.003,0.0015,0.0,-0.007,2,0.004,2,1,1
84,1.8938,0.5999,3.283,1.117,4,2.8475,45.25,-0.0048,0.0128,0.0855,-0.104,31,23,0.024,238,82.7391,2.6397,0.2953,3.283,2.133,1.15,5,2.8592,-0.0059,0.0218,0.0855,-0.104,20,0.0272,1.7579,0.187,2.127,1.477,0,0.0,-0.0054,0.0035,0.0015,-0.0165,7,0.0045,1.2836,0.1007,1.476,1.117,0,0.0,-0.003,0.0018,0.001,-0.0095,0,0.0,2,1,1
85,1.8768,0.5769,3.057,1.126,1,3.057,32.0,-0.0047,0.0089,0.055,-0.09,33,14,0.021,106,73.1429,2.5939,0.2693,3.057,2.116,0.941,5,2.8758,-0.0059,0.0149,0.055,-0.09,16,0.0201,1.7536,0.1838,2.111,1.479,0,0.0,-0.0053,0.003,0.0025,-0.012,4,0.0051,1.2831,0.1006,1.471,1.126,0,0.0,-0.0029,0.0015,0.001,-0.0075,0,0.0,2,1,1
86,1.8828,0.5798,3.017,1.124,0,0.0,0.0,-0.0048,0.0077,0.0255,-0.0505,36,11,0.0141,117,67.2727,2.6043,0.2658,3.017,2.108,0.909,4,2.8728,-0.0062,0.0128,0.0255,-0.0505,15,0.0178,1.7592,0.1848,2.104,1.482,0,0.0,-0.0052,0.0024,0.001,-0.012,0,0.0,1.2849,0.1024,1.479,1.124,0,0.0,-0.003,0.0018,0.002,-0.0095,1,0.002,2,1,1
87,1.8472,0.5532,2.872,1.118,1,2.739,8.0,-0.0048,0.0061,0.028,-0.038,52,14,0.0148,112,62.0,2.5342,0.2509,2.872,2.08,0.792,6,2.7682,-0.0063,0.0099,0.028,-0.038,16,0.014,1.7334,0.1778,2.075,1.464,0,0.0,-0.0051,0.0024,0.001,-0.013,2,0.0013,1.2738,0.0984,1.462,1.118,0,0.0,-0.0029,0.0016,0.0015,-0.008,1,0.0015,2,1,1
88,1.8473,0.5446,2.793,1.124,3,2.7707,27.6667,-0.0043,0.0055,0.0265,-0.0295,37,14,0.0146,276,73.7857,2.5237,0.2352,2.793,2.078,0.715,4,2.7685,-0.0051,0.0088,0.0265,-0.0295,17,0.0126,1.7394,0.1793,2.078,1.463,0,0.0,-0.0052,0.0025,0.001,-0.012,3,0.0113,1.2788,0.0986,1.455,1.124,0,0.0,-0.0028,0.002,0.0015,-0.009,1,0.009,2,1,1
89,1.8526,0.5373,2.78,1.131,2,2.676,38.5,-0.0042,0.0055,0.022,-0.0245,58,16,0.0121,137,71.875,2.52,0.2205,2.78,2.085,0.695,4,2.711,-0.0046,0.0089,0.022,-0.0245,15,0.0133,1.7505,0.1788,2.087,1.469,0,0.0,-0.0052,0.0026,0.0,-0.012,6,0.0073,1.2872,0.099,1.466,1.131,0,0.0,-0.0028,0.0018,0.003,-0.007,1,0.002,2,1,1
90,1.8541,0.5294,2.767,1.138,2,2.7265,29.5,-0.0034,0.0083,0.07,-0.027,6,14,0.0171,201,84.1429,2.5086,0.2122,2.767,2.108,0.659,3,2.74,-0.0021,0.0138,0.07,-0.027,11,0.0209,1.7615,0.1811,2.114,1.488,0,0.0,-0.0052,0.0028,0.001,-0.014,8,0.0063,1.292,0.0995,1.483,1.138,0,0.0,-0.0029,0.0018,0.001,-0.007,1,0.0005,2,1,1
91,1.8563,0.5246,2.718,1.146,1,2.597,8.0,-0.0042,0.0086,0.05,-0.078,44,9,0.0211,73,77.0,2.506,0.1959,2.718,2.087,0.631,4,2.6688,-0.0047,0.0143,0.05,-0.078,9,0.0277,1.7679,0.1802,2.102,1.48,0,0.0,-0.0051,0.003,0.0075,-0.0135,6,0.006,1.295,0.0985,1.474,1.146,0,0.0,-0.0028,0.0019,0.0015,-0.0075,0,0.0,2,1,1
92,1.8523,0.5172,2.693,1.14,1,2.584,11.0,-0.0043,0.0062,0.016,-0.0375,48,17,0.0139,174,94.4706,2.4933,0.1856,2.693,2.094,0.599,8,2.6249,-0.005,0.01,0.016,-0.0375,14,0.0155,1.7667,0.1786,2.084,1.488,0,0.0,-0.005,0.0027,0.0015,-0.012,5,0.0074,1.297,0.098,1.483,1.14,1,1.242,-0.0029,0.0019,0.0025,-0.007,2,0.0045,2,1,1
93,1.8538,0.516,2.774,1.151,4,2.6155,18.5,-0.0045,0.0091,0.035,-0.079,11,18,0.0208,176,82.6667,2.4925,0.1839,2.774,2.104,0.67,7,2.6223,-0.0056,0.0152,0.035,-0.079,17,0.0227,1.7701,0.1798,2.095,1.491,0,0.0,-0.0051,0.0029,0.0025,-0.0135,5,0.0059,1.2988,0.0984,1.493,1.151,0,0.0,-0.0028,0.0017,0.002,-0.0075,0,0.0,2,1,1
94,1.8441,0.5047,2.671,1.146,2,2.63,14.0,-0.0036,0.008,0.09,-0.0325,0,13,0.012,158,54.4615,2.4678,0.1668,2.671,2.1,0.571,5,2.5966,-0.0029,0.0133,0.09,-0.0325,14,0.011,1.7669,0.1818,2.096,1.485,1,2.051,-0.0051,0.0031,0.006,-0.017,2,0.013,1.2977,0.0989,1.483,1.146,0,0.0,-0.0028,0.0015,0.001,-0.007,0,0.0,2,1,1
95,1.8404,0.5085,2.768,1.132,1,2.518,17.0,-0.0046,0.0084,0.0385,-0.07,0,13,0.019,300,81.3846,2.471,0.1653,2.768,2.097,0.671,6,2.5935,-0.0059,0.0139,0.0385,-0.07,12,0.0194,1.7593,0.1804,2.093,1.479,0,0.0,-0.0051,0.0033,0.0065,-0.0195,1,0.0125,1.291,0.0988,1.476,1.132,0,0.0,-0.0029,0.0016,0.0005,-0.008,2,0.004,2,1,1
96,1.8682,0.5218,2.693,1.134,3,2.589,34.3333,-0.0041,0.0077,0.0245,-0.042,26,17,0.0149,137,75.7059,2.5122,0.1501,2.693,2.154,0.539,8,2.6058,-0.0039,0.0124,0.0245,-0.042,18,0.0169,1.7938,0.197,2.144,1.489,1,2.07,-0.0055,0.0043,0.0095,-0.0165,4,0.0075,1.2984,0.1027,1.486,1.134,0,0.0,-0.003,0.0014,0.001,-0.0065,0,0.0,2,1,1
97,1.8968,0.5549,2.94,1.153,2,2.5855,81.0,-0.0043,0.0204,0.0525,-0.2378,145,19,0.0395,145,44.9474,2.5887,0.1539,2.94,2.299,0.641,8,2.5944,-0.0033,0.021,0.0525,-0.0565,23,0.0259,1.7763,0.2612,2.295,1.536,2,2.2695,-0.0064,0.0284,0.0101,-0.2378,1,0.2378,1.3253,0.1104,1.533,1.153,0,0.0,-0.0032,0.0013,0.0,-0.0065,2,0.003,2,1,1
98,1.9048,0.5423,2.772,1.159,6,2.5442,57.5,-0.004,0.0191,0.056,-0.2404,157,13,0.0397,157,84.9231,2.5552,0.0996,2.772,2.338,0.434,10,2.5817,-0.0021,0.0144,0.056,-0.0425,16,0.0198,1.8222,0.3279,2.431,1.553,1,2.431,-0.0065,0.0295,0.0215,-0.2404,3,0.1039,1.337,0.1127,1.546,1.159,0,0.0,-0.0033,0.0013,0.001,-0.0065,0,0.0,2,1,1
99,1.8956,0.5007,2.684,1.17,3,2.484,65.0,-0.0037,0.0178,0.0345,-0.2107,141,14,0.0303,234,85.4286,2.5113,0.0851,2.684,2.358,0.326,8,2.5036,-0.001,0.0168,0.0345,-0.0805,11,0.0218,1.8196,0.2315,2.395,1.6193,1,2.293,-0.0064,0.0255,0.0105,-0.2107,5,0.0562,1.3559,0.1229,1.6186,1.17,0,0.0,-0.0038,0.0021,0.001,-0.011,0,0.0,2,1,1
100,1.9297,0.4994,2.662,1.175,2,2.457,57.0,-0.0041,0.0143,0.031,-0.153,176,18,0.0296,176,82.5,2.5074,0.09,2.662,2.327,0.335,8,2.4979,-0.0022,0.0146,0.031,-0.0887,13,0.0221,1.9179,0.265,2.382,1.655,0,0.0,-0.0062,0.0195,0.0035,-0.153,8,0.0323,1.3638,0.1254,1.631,1.175,0,0.0,-0.0039,0.0025,0.002,-0.018,0,0.0,2,1,1
101,1.9236,0.4755,2.639,1.17,2,2.458,67.5,-0.0035,0.0107,0.033,-0.0941,212,24,0.0223,257,102.7083,2.4487,0.0953,2.639,2.277,0.362,6,2.4858,-0.0008,0.012,0.033,-0.05,17,0.0173,1.9668,0.2313,2.333,1.618,2,2.171,-0.0058,0.0134,0.0055,-0.0941,8,0.0318,1.3551,0.1221,1.618,1.17,0,0.0,-0.0037,0.0025,0.001,-0.016,1,0.009,2,1,1
102,1.8902,0.4578,2.601,1.153,2,2.3155,75.0,-0.004,0.0104,0.0295,-0.0907,211,17,0.0251,241,101.1176,2.3936,0.0797,2.601,2.276,0.325,11,2.3688,-0.0023,0.0107,0.0295,-0.039,9,0.0184,1.9386,0.22,2.315,1.612,0,0.0,-0.0058,0.0139,0.0105,-0.0907,7,0.0338,1.3384,0.1175,1.612,1.153,1,1.234,-0.0038,0.0031,0.0015,-0.0235,1,0.0,2,1,1
103,1.8592,0.4415,2.494,1.148,1,2.289,53.0,-0.0037,0.0072,0.026,-0.0645,211,16,0.0177,211,105.125,2.3432,0.0649,2.494,2.252,0.242,10,2.3299,-0.0018,0.0075,0.026,-0.026,17,0.0127,1.9138,0.2007,2.264,1.573,1,2.143,-0.0058,0.0091,0.005,-0.0645,5,0.0258,1.3207,0.1135,1.574,1.148,0,0.0,-0.0035,0.0027,0.0015,-0.019,3,0.0032,2,1,1
104,1.8054,0.4162,2.376,1.131,1,2.318,13.0,-0.0035,0.0074,0.029,-0.0626,211,13,0.0162,211,98.8462,2.2654,0.0505,2.376,2.15,0.226,7,2.2774,-0.0016,0.0075,0.029,-0.03,9,0.011,1.8527,0.1867,2.189,1.537,1,1.85,-0.0055,0.0095,0.007,-0.0626,4,0.0286,1.2983,0.1061,1.524,1.131,0,0.0,-0.0033,0.003,0.0025,-0.0203,1,0.0025,2,1,1
105,1.7798,0.4005,2.301,1.128,1,2.176,52.0,-0.0032,0.0067,0.017,-0.042,230,19,0.0168,230,98.2105,2.2177,0.0494,2.301,2.133,0.168,7,2.2201,-0.0012,0.0067,0.017,-0.0225,12,0.0109,1.8316,0.1838,2.15,1.4781,2,1.8445,-0.0056,0.0087,0.007,-0.042,8,0.0238,1.2902,0.1044,1.4781,1.128,0,0.0,-0.0029,0.0017,0.001,-0.01,2,0.005,2,1,1
106,1.7562,0.3933,2.36,1.12,1,2.21,35.0,-0.0032,0.0073,0.0275,-0.0455,54,12,0.0161,217,114.8333,2.1935,0.0782,2.36,2.048,0.312,8,2.194,-0.0011,0.0106,0.0275,-0.0455,8,0.0126,1.7947,0.1675,2.126,1.486,2,1.7615,-0.0054,0.006,0.017,-0.0255,8,0.015,1.2803,0.1029,1.476,1.12,0,0.0,-0.003,0.0013,0.0005,-0.006,0,0.0,2,1,1
107,1.7672,0.3969,2.363,1.133,3,2.1927,55.6667,-0.0031,0.0067,0.028,-0.0515,60,12,0.0155,182,79.8333,2.2113,0.0729,2.363,2.083,0.28,10,2.2384,-0.0012,0.0102,0.028,-0.0515,12,0.0151,1.7961,0.1853,2.125,1.505,2,1.94,-0.005,0.0045,0.006,-0.0185,7,0.0066,1.2942,0.1053,1.503,1.133,0,0.0,-0.0031,0.0015,0.0,-0.008,0,0.0,2,1,1
108,1.7715,0.3817,2.563,1.146,2,2.2265,54.0,-0.0029,0.0135,0.104,-0.1805,26,9,0.0326,234,122.7778,2.1834,0.088,2.563,2.035,0.528,9,2.172,-0.001,0.0225,0.104,-0.1805,7,0.0384,1.817,0.1912,2.108,1.52,2,1.8565,-0.0045,0.0054,0.0115,-0.022,4,0.0111,1.3142,0.1088,1.527,1.146,0,0.0,-0.0032,0.0015,0.0005,-0.008,0,0.0,2,1,1
109,1.7785,0.3881,2.549,1.145,1,2.544,29.0,-0.0031,0.0208,0.1465,-0.204,75,19,0.0375,227,108.5789,2.2006,0.1115,2.549,2.013,0.536,8,2.2415,-0.0021,0.0355,0.1465,-0.204,14,0.0464,1.8187,0.1855,2.101,1.503,2,1.858,-0.0043,0.0058,0.012,-0.0195,9,0.0101,1.3164,0.1082,1.505,1.145,1,1.493,-0.003,0.0017,0.0015,-0.008,0,0.0,2,1,1
110,1.749,0.36,2.449,1.15,5,2.114,65.2,-0.003,0.011,0.1255,-0.129,30,21,0.0222,239,79.2857,2.1329,0.0744,2.449,1.981,0.468,8,2.1547,-0.0019,0.0181,0.1255,-0.129,20,0.0212,1.8025,0.1757,2.064,1.52,1,2.064,-0.0039,0.0054,0.0199,-0.0185,4,0.0151,1.3116,0.1041,1.499,1.15,0,0.0,-0.003,0.0022,0.0035,-0.0145,0,0.0,2,1,1
111,1.7232,0.3438,2.27,1.14,3,2.1403,56.0,-0.0028,0.0069,0.03,-0.04,13,24,0.0134,267,122.0417,2.0858,0.0714,2.27,1.936,0.334,7,2.1263,-0.0016,0.0097,0.03,-0.04,14,0.0145,1.7798,0.1685,2.032,1.497,2,1.994,-0.0037,0.0066,0.023,-0.0215,15,0.0116,1.3039,0.1036,1.493,1.14,0,0.0,-0.003,0.0017,0.003,-0.0095,3,0.0063,2,1,1
112,1.7065,0.3346,2.161,1.138,4,1.9542,105.75,-0.0028,0.007,0.04,-0.0335,127,20,0.017,285,105.1,2.0575,0.0675,2.161,1.911,0.25,11,2.0759,-0.0019,0.0094,0.021,-0.0335,15,0.0161,1.7647,0.1637,2.014,1.49,1,2.014,-0.0035,0.0073,0.04,-0.0235,5,0.0207,1.2973,0.1024,1.49,1.138,0,0.0,-0.0029,0.0021,0.003,-0.01,3,0.004,2,1,1
113,1.6713,0.3151,2.124,1.132,3,1.9863,49.0,-0.0027,0.0161,0.1945,-0.196,74,19,0.0344,207,117.7895,1.9943,0.0764,2.124,1.561,0.563,8,2.0011,-0.002,0.027,0.1945,-0.196,13,0.0444,1.7359,0.1527,1.976,1.477,2,1.9435,-0.0032,0.007,0.0206,-0.024,13,0.0103,1.2838,0.0999,1.472,1.132,0,0.0,-0.0029,0.0017,0.0,-0.007,0,0.0,2,1,1
114,1.6601,0.3111,2.183,1.122,1,1.815,122.0,-0.0026,0.0092,0.0575,-0.079,27,15,0.0194,227,119.2667,1.9855,0.0729,2.183,1.837,0.346,11,1.9793,-0.002,0.0145,0.0575,-0.079,9,0.0289,1.7161,0.1441,1.929,1.475,1,1.929,-0.003,0.0064,0.02,-0.023,9,0.0078,1.2788,0.0993,1.472,1.122,0,0.0,-0.0029,0.0016,-0.0005,-0.0115,1,0.001,2,1,1
