,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,labels
0,2.3585,0.9553,4.812,1.242,0,0.0,0.0,-0.0101,0.0125,0.008,-0.122,0,15,0.0222,199,79.8,3.5314,0.5498,4.812,2.722,2.09,0,0.0,-0.018,0.0148,0.008,-0.122,14,0.0175,2.1162,0.348,2.715,1.658,0,0.0,-0.0088,0.0117,0.002,-0.0975,5,0.0274,1.4278,0.1195,1.655,1.242,0,0.0,-0.0035,0.0013,0.0005,-0.0085,0,0.0,3
1,2.3637,0.9645,4.861,1.245,0,0.0,0.0,-0.0101,0.0112,0.0005,-0.098,164,19,0.0216,182,92.5789,3.5441,0.5718,4.861,2.728,2.133,0,0.0,-0.018,0.012,-0.0005,-0.07,16,0.0195,2.1181,0.3487,2.719,1.664,0,0.0,-0.0089,0.0111,0.0005,-0.098,10,0.0187,1.4288,0.1197,1.658,1.245,0,0.0,-0.0035,0.0013,0.0,-0.008,1,0.008,3
2,2.357,0.9544,4.684,1.244,0,0.0,0.0,-0.0096,0.0102,0.001,-0.1065,164,28,0.0196,164,75.25,3.5293,0.5501,4.684,2.718,1.966,0,0.0,-0.0166,0.0088,-0.0005,-0.049,27,0.0184,2.1135,0.3451,2.711,1.671,0,0.0,-0.0087,0.012,-0.0015,-0.1065,7,0.0216,1.4281,0.1205,1.665,1.244,0,0.0,-0.0035,0.0019,0.001,-0.0095,0,0.0,3
3,2.343,0.9446,4.706,1.243,0,0.0,0.0,-0.0097,0.0109,0.0065,-0.096,163,24,0.016,276,103.4583,3.4984,0.5571,4.706,2.695,2.011,0,0.0,-0.0169,0.0103,0.0,-0.048,18,0.0227,2.1061,0.3419,2.69,1.66,0,0.0,-0.0086,0.0122,0.0015,-0.096,14,0.0097,1.4244,0.1203,1.657,1.243,1,1.576,-0.0034,0.003,0.0065,-0.0135,1,0.0135,3
4,2.3393,0.9428,4.54,1.228,0,0.0,0.0,-0.0092,0.0098,0.007,-0.0885,163,26,0.0188,255,110.5769,3.4948,0.5509,4.54,2.711,1.829,0,0.0,-0.0153,0.0089,-0.002,-0.042,17,0.0204,2.1001,0.3413,2.702,1.658,0,0.0,-0.0088,0.0115,0.007,-0.0885,15,0.0139,1.4229,0.12,1.647,1.228,0,0.0,-0.0035,0.0022,0.003,-0.0115,4,0.0075,3
5,2.3417,0.943,4.475,1.234,0,0.0,0.0,-0.009,0.0098,0.005,-0.0955,164,18,0.0133,210,86.3333,3.498,0.5439,4.475,2.723,1.752,1,4.475,-0.0145,0.0089,0.003,-0.0485,18,0.018,2.1051,0.3443,2.721,1.655,0,0.0,-0.0089,0.0119,0.003,-0.0955,10,0.0154,1.4221,0.1202,1.649,1.234,0,0.0,-0.0035,0.0024,0.005,-0.01,1,0.008,3
6,2.3504,0.9616,4.706,1.24,0,0.0,0.0,-0.0097,0.0112,0.009,-0.1045,164,26,0.0148,246,90.0385,3.5257,0.5768,4.706,2.73,1.976,0,0.0,-0.0167,0.01,0.0,-0.049,24,0.0174,2.105,0.3477,2.718,1.653,0,0.0,-0.0089,0.0133,0.0055,-0.1045,8,0.0079,1.4205,0.1191,1.651,1.24,0,0.0,-0.0033,0.0028,0.009,-0.015,2,0.0093,3
7,2.3384,0.9436,4.535,1.24,0,0.0,0.0,-0.0091,0.0098,0.0085,-0.0985,163,23,0.0188,246,116.3913,3.4965,0.5455,4.535,2.722,1.813,0,0.0,-0.0152,0.0082,-0.002,-0.045,15,0.0189,2.0989,0.3418,2.706,1.651,1,1.729,-0.0089,0.012,0.0085,-0.0985,13,0.0167,1.4197,0.1184,1.651,1.24,0,0.0,-0.0034,0.0025,0.0065,-0.013,4,0.0086,3
8,2.3355,0.9373,4.499,1.246,0,0.0,0.0,-0.009,0.0095,0.0055,-0.0975,164,21,0.0121,257,139.0952,3.4879,0.5307,4.499,2.715,1.784,0,0.0,-0.0149,0.0072,0.0055,-0.033,10,0.015,2.0997,0.3409,2.703,1.645,0,0.0,-0.0089,0.0123,0.0025,-0.0975,14,0.0069,1.4188,0.1162,1.639,1.246,0,0.0,-0.0033,0.0021,0.0005,-0.014,2,0.011,3
9,2.3367,0.9411,4.548,1.243,0,0.0,0.0,-0.0092,0.0096,0.004,-0.0865,164,21,0.0162,210,100.4762,3.4912,0.5461,4.548,2.699,1.849,0,0.0,-0.0154,0.0077,0.0025,-0.0375,16,0.0188,2.0979,0.3417,2.689,1.648,0,0.0,-0.0087,0.0119,0.004,-0.0865,14,0.0096,1.421,0.118,1.641,1.243,0,0.0,-0.0033,0.0015,0.0,-0.0075,1,0.0,3
10,2.3362,0.9421,4.581,1.244,0,0.0,0.0,-0.0093,0.0102,0.0055,-0.0985,163,35,0.0159,258,107.3429,3.4928,0.5482,4.581,2.704,1.877,0,0.0,-0.0157,0.0082,0.0035,-0.0405,20,0.0174,2.0933,0.341,2.696,1.65,0,0.0,-0.0088,0.0128,0.0055,-0.0985,16,0.0147,1.4226,0.1193,1.647,1.244,0,0.0,-0.0034,0.0018,0.0005,-0.012,2,0.0047,3
11,2.3243,0.9262,4.462,1.242,0,0.0,0.0,-0.009,0.0094,0.0055,-0.085,163,20,0.0174,203,95.3,3.4644,0.5212,4.462,2.686,1.776,0,0.0,-0.0148,0.008,-0.0015,-0.057,21,0.0155,2.0872,0.3406,2.681,1.65,0,0.0,-0.0086,0.0115,0.0055,-0.085,10,0.0183,1.4212,0.1193,1.65,1.242,0,0.0,-0.0034,0.0017,0.0005,-0.0085,3,0.0018,3
12,2.3146,0.9134,4.473,1.243,0,0.0,0.0,-0.009,0.0095,0.009,-0.09,163,21,0.0167,221,95.8095,3.4395,0.5074,4.473,2.664,1.809,0,0.0,-0.0152,0.0077,0.009,-0.0385,18,0.0171,2.0838,0.3366,2.661,1.653,0,0.0,-0.0084,0.0118,0.006,-0.09,10,0.0135,1.4206,0.1189,1.646,1.243,0,0.0,-0.0034,0.0018,0.0,-0.01,1,0.0005,3
13,2.3246,0.9227,4.562,1.243,0,0.0,0.0,-0.0093,0.0099,0.0075,-0.095,164,30,0.0187,269,109.1333,3.4566,0.5253,4.562,2.701,1.861,0,0.0,-0.0157,0.0083,0.0005,-0.039,19,0.0214,2.0942,0.3418,2.689,1.652,1,1.901,-0.0087,0.0122,0.0075,-0.095,13,0.017,1.423,0.1185,1.644,1.243,0,0.0,-0.0034,0.002,0.003,-0.0145,2,0.0088,3
14,2.3284,0.9408,4.647,1.233,0,0.0,0.0,-0.0094,0.0103,0.011,-0.083,163,24,0.0133,210,102.7917,3.4785,0.5597,4.647,2.709,1.938,0,0.0,-0.0161,0.0103,0.011,-0.0515,27,0.0174,2.0899,0.343,2.696,1.648,0,0.0,-0.0088,0.0114,0.0055,-0.083,11,0.0072,1.4167,0.1171,1.642,1.233,0,0.0,-0.0035,0.0015,-0.001,-0.008,0,0.0,3
15,2.2916,0.8938,4.265,1.239,0,0.0,0.0,-0.0083,0.0099,0.025,-0.1135,161,34,0.0145,220,111.0882,3.3915,0.4899,4.265,2.679,1.586,0,0.0,-0.0129,0.008,0.025,-0.031,21,0.0136,2.0712,0.334,2.674,1.643,0,0.0,-0.0087,0.0134,0.0065,-0.1135,14,0.0167,1.4122,0.1156,1.633,1.239,0,0.0,-0.0033,0.002,0.0025,-0.0095,1,0.001,3
16,2.2931,0.9002,4.322,1.235,0,0.0,0.0,-0.0086,0.0097,0.0055,-0.1005,161,22,0.0179,266,131.9091,3.4002,0.5,4.322,2.682,1.64,0,0.0,-0.0137,0.0072,0.0055,-0.031,14,0.0193,2.0688,0.3354,2.678,1.637,1,1.77,-0.0087,0.013,0.0055,-0.1005,13,0.017,1.4102,0.1147,1.633,1.235,0,0.0,-0.0033,0.0022,0.0055,-0.013,4,0.0054,3
17,2.2914,0.9028,4.444,1.236,1,2.657,121.0,-0.0089,0.01,0.009,-0.096,162,26,0.0203,196,104.6154,3.3966,0.5241,4.444,2.661,1.783,0,0.0,-0.0149,0.009,0.0005,-0.0435,19,0.0203,2.0657,0.3341,2.675,1.64,0,0.0,-0.0085,0.0122,0.009,-0.096,15,0.0167,1.4119,0.1145,1.64,1.236,0,0.0,-0.0034,0.002,0.0,-0.0115,0,0.0,3
18,2.3045,0.9147,4.536,1.238,0,0.0,0.0,-0.0091,0.0102,0.019,-0.091,163,19,0.0224,281,96.7895,3.4241,0.5341,4.536,2.668,1.868,0,0.0,-0.0153,0.009,0.0165,-0.0435,16,0.0201,2.0747,0.3366,2.665,1.649,1,2.395,-0.0085,0.0125,0.019,-0.091,8,0.0231,1.4147,0.116,1.64,1.238,0,0.0,-0.0034,0.002,0.0005,-0.013,1,0.013,3
19,2.3116,0.9161,4.489,1.238,0,0.0,0.0,-0.0088,0.0108,0.045,-0.116,163,27,0.0197,189,84.9259,3.4344,0.5266,4.489,2.676,1.813,0,0.0,-0.0146,0.0104,0.045,-0.041,23,0.0188,2.0829,0.3384,2.673,1.649,0,0.0,-0.0086,0.0133,0.003,-0.116,11,0.0175,1.4177,0.1167,1.633,1.238,0,0.0,-0.0033,0.0019,0.002,-0.01,1,0.0005,3
20,2.3157,0.9143,4.519,1.24,0,0.0,0.0,-0.0092,0.0092,0.01,-0.0745,164,26,0.018,284,102.5769,3.4373,0.5182,4.519,2.674,1.845,0,0.0,-0.0155,0.0085,0.001,-0.0475,19,0.0183,2.0902,0.3374,2.677,1.649,0,0.0,-0.0086,0.0101,0.01,-0.0745,10,0.0163,1.4197,0.1167,1.647,1.24,0,0.0,-0.0034,0.0021,0.001,-0.012,2,0.011,3
21,2.3263,0.9297,4.587,1.239,0,0.0,0.0,-0.0094,0.0091,0.0035,-0.0625,164,31,0.0164,241,93.6774,3.4652,0.5381,4.587,2.69,1.897,0,0.0,-0.016,0.0092,0.003,-0.051,23,0.0168,2.0956,0.339,2.687,1.65,0,0.0,-0.0087,0.0088,0.0015,-0.0625,11,0.014,1.4181,0.1171,1.648,1.239,0,0.0,-0.0034,0.0021,0.0035,-0.0105,2,0.007,3
22,2.3217,0.9293,4.513,1.236,0,0.0,0.0,-0.0091,0.0079,0.0,-0.0475,164,21,0.016,164,57.1429,3.462,0.5393,4.513,2.675,1.838,0,0.0,-0.0154,0.0076,0.0,-0.0365,23,0.0154,2.0869,0.3324,2.667,1.645,0,0.0,-0.0086,0.0075,-0.0005,-0.0475,5,0.0157,1.4162,0.1176,1.644,1.236,0,0.0,-0.0034,0.0014,-0.0005,-0.0075,1,0.0075,3
23,2.3072,0.911,4.479,1.234,0,0.0,0.0,-0.009,0.0084,0.0015,-0.0575,163,17,0.0179,184,91.8824,3.4289,0.5094,4.479,2.665,1.814,0,0.0,-0.0152,0.0084,-0.0005,-0.0425,15,0.0162,2.0784,0.3291,2.659,1.643,0,0.0,-0.0085,0.0082,-0.001,-0.0575,6,0.0183,1.4142,0.1175,1.637,1.234,0,0.0,-0.0034,0.0018,0.0015,-0.0095,0,0.0,3
24,2.2904,0.8987,4.507,1.238,0,0.0,0.0,-0.0091,0.0091,0.0045,-0.06,162,22,0.011,246,108.1364,3.3937,0.5121,4.507,2.654,1.853,0,0.0,-0.0155,0.0086,0.0015,-0.04,19,0.0147,2.0658,0.3268,2.661,1.64,0,0.0,-0.0085,0.0096,0.002,-0.06,7,0.0073,1.4116,0.1173,1.635,1.238,0,0.0,-0.0033,0.0025,0.0045,-0.0175,2,0.011,3
25,2.2839,0.8855,4.337,1.233,0,0.0,0.0,-0.0087,0.0086,0.003,-0.057,162,21,0.0168,150,93.9524,3.3747,0.4819,4.337,2.664,1.673,0,0.0,-0.0141,0.0085,0.0,-0.055,15,0.0194,2.0658,0.328,2.654,1.634,0,0.0,-0.0086,0.0095,0.003,-0.057,8,0.0098,1.4112,0.1177,1.627,1.233,0,0.0,-0.0033,0.0017,0.001,-0.008,0,0.0,3
26,2.2809,0.8892,4.389,1.229,0,0.0,0.0,-0.0088,0.0085,0.0055,-0.073,162,17,0.0189,162,80.5294,3.3727,0.4972,4.389,2.662,1.727,0,0.0,-0.0145,0.0071,0.0055,-0.0345,16,0.0162,2.0627,0.329,2.654,1.64,0,0.0,-0.0085,0.0101,-0.001,-0.073,7,0.0168,1.4072,0.1178,1.629,1.229,0,0.0,-0.0034,0.0017,0.0,-0.009,0,0.0,3
27,2.2678,0.8672,4.213,1.232,0,0.0,0.0,-0.0083,0.0076,0.0025,-0.059,163,11,0.0124,130,60.6364,3.332,0.4702,4.213,2.654,1.559,0,0.0,-0.0131,0.0068,0.0025,-0.036,15,0.0128,2.0635,0.3285,2.649,1.633,0,0.0,-0.0085,0.0087,-0.001,-0.059,1,0.0135,1.4079,0.1163,1.625,1.232,0,0.0,-0.0033,0.0016,0.0005,-0.009,0,0.0,3
28,2.3119,0.9034,4.406,1.237,0,0.0,0.0,-0.0088,0.0081,0.007,-0.048,170,20,0.0129,195,100.1,3.4174,0.5088,4.406,2.688,1.718,0,0.0,-0.0142,0.0082,0.007,-0.036,13,0.0155,2.0973,0.3361,2.692,1.648,0,0.0,-0.0087,0.0083,0.001,-0.048,12,0.0083,1.4209,0.1196,1.645,1.237,0,0.0,-0.0034,0.0015,0.0005,-0.008,0,0.0,3
29,2.3214,0.9033,4.419,1.234,0,0.0,0.0,-0.0089,0.0077,0.002,-0.0495,7,22,0.0186,189,80.9545,3.43,0.4891,4.419,2.688,1.731,0,0.0,-0.0146,0.0079,-0.0015,-0.0495,21,0.017,2.1115,0.3364,2.684,1.649,0,0.0,-0.0087,0.0073,0.002,-0.043,8,0.0166,1.4226,0.1209,1.642,1.234,0,0.0,-0.0034,0.0016,0.0005,-0.01,0,0.0,3
30,2.3344,0.9033,4.24,1.236,0,0.0,0.0,-0.0084,0.0077,0.017,-0.0605,178,21,0.0157,178,88.8095,3.444,0.4728,4.24,2.669,1.571,1,4.175,-0.0134,0.0077,0.017,-0.045,18,0.016,2.134,0.3346,2.656,1.661,0,0.0,-0.0083,0.0083,0.0065,-0.0605,9,0.0168,1.4251,0.1203,1.658,1.236,0,0.0,-0.0035,0.0013,-0.0005,-0.0075,0,0.0,3
31,2.3885,0.9556,4.635,1.245,0,0.0,0.0,-0.0094,0.0085,0.003,-0.0625,4,22,0.0155,129,70.5909,3.5562,0.5365,4.635,2.742,1.893,0,0.0,-0.0158,0.0088,0.0025,-0.0625,17,0.0175,2.1742,0.3434,2.746,1.675,0,0.0,-0.0089,0.0078,0.003,-0.0475,7,0.0121,1.435,0.1235,1.666,1.245,0,0.0,-0.0036,0.0012,-0.0005,-0.007,0,0.0,3
32,2.3759,0.9568,4.646,1.241,0,0.0,0.0,-0.0095,0.0091,0.0195,-0.0645,184,20,0.0235,184,83.95,3.5382,0.5704,4.646,2.731,1.915,0,0.0,-0.0161,0.0085,0.0005,-0.062,16,0.0236,2.1581,0.3398,2.71,1.677,0,0.0,-0.0087,0.0097,0.0195,-0.0645,9,0.0143,1.4314,0.1235,1.671,1.241,0,0.0,-0.0036,0.0015,-0.001,-0.0085,0,0.0,3
33,2.3482,0.9324,4.566,1.237,0,0.0,0.0,-0.0093,0.009,0.011,-0.066,184,22,0.0196,184,74.1364,3.4788,0.552,4.566,2.712,1.854,0,0.0,-0.0156,0.0095,0.004,-0.0435,23,0.0202,2.1417,0.337,2.688,1.653,0,0.0,-0.0087,0.009,0.011,-0.066,10,0.0144,1.424,0.1196,1.65,1.237,0,0.0,-0.0035,0.0015,0.0,-0.008,0,0.0,3
34,2.3726,0.9596,4.679,1.24,0,0.0,0.0,-0.0095,0.0095,0.02,-0.063,188,29,0.019,188,83.931,3.5318,0.5931,4.679,2.711,1.968,0,0.0,-0.0162,0.0105,0.02,-0.049,24,0.0205,2.1585,0.3368,2.702,1.662,0,0.0,-0.0087,0.0086,0.0045,-0.063,13,0.0113,1.4274,0.1194,1.66,1.24,0,0.0,-0.0035,0.0018,0.002,-0.009,2,0.0052,3
35,2.3887,0.9704,4.724,1.243,0,0.0,0.0,-0.0097,0.0093,0.002,-0.06,191,23,0.0208,262,87.7826,3.5598,0.6028,4.724,2.725,1.999,0,0.0,-0.0168,0.0099,0.001,-0.0475,21,0.0194,2.1751,0.3363,2.718,1.661,0,0.0,-0.0088,0.0083,0.002,-0.06,8,0.0149,1.4313,0.121,1.66,1.243,0,0.0,-0.0035,0.0015,0.002,-0.008,2,0.004,3
36,2.387,0.961,4.767,1.239,0,0.0,0.0,-0.0098,0.0094,0.0085,-0.066,195,22,0.0166,195,96.1818,3.5498,0.5816,4.767,2.721,2.046,0,0.0,-0.0171,0.0092,0.0,-0.0465,21,0.0186,2.1794,0.3309,2.712,1.675,0,0.0,-0.0087,0.0091,0.0085,-0.066,7,0.0211,1.4319,0.1235,1.672,1.239,0,0.0,-0.0036,0.0015,-0.0005,-0.008,0,0.0,3
37,2.335,0.9244,4.515,1.232,0,0.0,0.0,-0.0091,0.0082,0.0085,-0.064,193,18,0.0189,193,87.8333,3.4568,0.5474,4.515,2.662,1.853,0,0.0,-0.0156,0.0066,-0.002,-0.0375,18,0.0163,2.1346,0.3199,2.643,1.644,0,0.0,-0.0084,0.0089,0.0085,-0.064,9,0.0144,1.4137,0.1183,1.639,1.232,0,0.0,-0.0034,0.0016,0.0005,-0.009,1,0.0,3
38,2.2779,0.8742,4.31,1.224,1,2.521,126.0,-0.0086,0.0075,0.0135,-0.0435,194,18,0.0163,86,54.9444,3.3379,0.5058,4.31,2.606,1.704,0,0.0,-0.0143,0.006,-0.0015,-0.0295,22,0.0161,2.0957,0.3115,2.597,1.61,1,2.521,-0.0083,0.0082,0.0135,-0.0435,7,0.0136,1.4002,0.113,1.611,1.224,0,0.0,-0.0032,0.0019,0.001,-0.01,2,0.01,3
39,2.254,0.8513,4.184,1.218,0,0.0,0.0,-0.0083,0.0078,0.014,-0.0645,196,26,0.0137,196,109.5385,3.2865,0.4848,4.184,2.567,1.617,0,0.0,-0.0136,0.0064,-0.0005,-0.035,23,0.0148,2.0813,0.3027,2.556,1.614,1,2.475,-0.0079,0.0092,0.014,-0.0645,17,0.0134,1.3943,0.111,1.607,1.218,0,0.0,-0.0033,0.0021,0.0015,-0.009,1,0.0015,3
40,2.2865,0.865,4.275,1.217,0,0.0,0.0,-0.0084,0.0074,0.019,-0.049,215,18,0.013,272,122.4444,3.3312,0.5051,4.275,2.579,1.696,0,0.0,-0.0139,0.0073,0.019,-0.0385,12,0.0133,2.1265,0.2765,2.578,1.623,0,0.0,-0.008,0.007,0.001,-0.049,5,0.0126,1.4019,0.1169,1.62,1.217,0,0.0,-0.0034,0.0025,0.002,-0.0155,4,0.0065,3
41,2.371,0.9248,4.521,1.23,0,0.0,0.0,-0.0091,0.0084,0.021,-0.0665,10,14,0.0145,234,113.7857,3.4878,0.555,4.521,2.679,1.842,0,0.0,-0.0151,0.0099,0.021,-0.0665,17,0.0132,2.206,0.2502,2.671,1.671,0,0.0,-0.0084,0.0067,0.0015,-0.054,5,0.0168,1.4193,0.1235,1.657,1.23,0,0.0,-0.0036,0.0014,-0.0005,-0.0095,0,0.0,3
42,2.3758,0.9162,4.612,1.232,0,0.0,0.0,-0.0095,0.0099,0.005,-0.096,0,18,0.0202,249,99.5556,3.479,0.5577,4.612,2.661,1.951,0,0.0,-0.0167,0.0126,0.0005,-0.096,19,0.0191,2.2147,0.2329,2.654,1.846,0,0.0,-0.0068,0.0034,0.005,-0.0175,5,0.0104,1.4336,0.1496,1.836,1.232,1,1.249,-0.0051,0.0068,0.002,-0.0545,2,0.0278,3
43,2.3684,0.917,4.572,1.225,0,0.0,0.0,-0.0093,0.0085,0.0025,-0.0655,253,23,0.0177,256,85.5652,3.4683,0.5819,4.572,2.645,1.927,0,0.0,-0.0162,0.0077,-0.003,-0.0555,22,0.0192,2.1995,0.2297,2.637,1.836,0,0.0,-0.0067,0.0036,0.0005,-0.0195,5,0.0121,1.4376,0.1632,1.839,1.225,0,0.0,-0.0051,0.0085,0.0025,-0.0655,4,0.0101,3
44,2.3018,0.8571,4.396,1.217,0,0.0,0.0,-0.0089,0.0081,0.01,-0.064,256,19,0.0176,256,112.8947,3.3293,0.5332,4.396,2.584,1.812,0,0.0,-0.0152,0.0076,-0.0015,-0.049,12,0.0203,2.1509,0.2145,2.576,1.811,0,0.0,-0.0064,0.0049,0.01,-0.0255,7,0.007,1.4252,0.1635,1.812,1.217,0,0.0,-0.005,0.0073,-0.0005,-0.064,3,0.0218,3
45,2.245,0.797,4.035,1.212,0,0.0,0.0,-0.0078,0.0066,0.0055,-0.0465,267,21,0.0135,267,123.7143,3.1984,0.4853,4.035,2.509,1.526,0,0.0,-0.0127,0.0063,0.001,-0.031,17,0.0153,2.1117,0.2032,2.508,1.793,0,0.0,-0.006,0.0037,0.0055,-0.0175,9,0.0073,1.4248,0.1718,1.787,1.212,0,0.0,-0.0048,0.0063,0.002,-0.0465,4,0.0175,3
46,2.2153,0.7688,3.945,1.201,0,0.0,0.0,-0.0076,0.0062,0.007,-0.034,136,21,0.0154,273,128.9048,3.1393,0.4521,3.945,2.477,1.468,0,0.0,-0.0123,0.0057,0.0055,-0.0265,16,0.0156,2.0837,0.1968,2.47,1.778,1,2.317,-0.0058,0.005,0.007,-0.034,10,0.011,1.4228,0.1758,1.773,1.201,0,0.0,-0.0048,0.0049,0.002,-0.032,5,0.0164,3
47,2.2077,0.7396,3.848,1.208,0,0.0,0.0,-0.0071,0.007,0.062,-0.0365,0,20,0.0143,289,83.4,3.0984,0.4259,3.848,2.47,1.378,1,3.848,-0.0107,0.0096,0.062,-0.0365,23,0.015,2.0745,0.1984,2.462,1.758,0,0.0,-0.0059,0.003,0.0005,-0.013,5,0.0062,1.4502,0.1876,1.761,1.208,0,0.0,-0.0046,0.005,0.0045,-0.035,2,0.0197,3
48,2.3056,0.7981,4.368,1.23,0,0.0,0.0,-0.0087,0.0076,0.002,-0.0465,2,12,0.0195,318,66.3333,3.2714,0.4967,4.368,2.56,1.808,0,0.0,-0.0152,0.0089,0.0015,-0.0465,17,0.0176,2.1268,0.2102,2.539,1.807,0,0.0,-0.0062,0.0031,0.002,-0.016,2,0.0013,1.5185,0.1883,1.803,1.23,0,0.0,-0.0048,0.0048,0.001,-0.0385,1,0.0385,3
49,2.3464,0.822,4.39,1.237,0,0.0,0.0,-0.0087,0.0074,0.017,-0.047,328,18,0.018,328,108.5556,3.3412,0.5316,4.39,2.585,1.805,0,0.0,-0.0149,0.0081,0.017,-0.0405,16,0.0207,2.1507,0.2133,2.579,1.821,0,0.0,-0.0064,0.0031,0.0045,-0.0165,4,0.0086,1.5472,0.1803,1.814,1.237,1,1.525,-0.0048,0.0057,0.004,-0.047,5,0.0152,1
50,2.3726,0.8448,4.519,1.24,0,0.0,0.0,-0.0091,0.0081,0.0155,-0.051,342,19,0.0208,342,84.1579,3.3969,0.564,4.519,2.595,1.924,0,0.0,-0.0161,0.0086,0.0155,-0.038,19,0.0199,2.156,0.2193,2.588,1.823,0,0.0,-0.0064,0.0033,0.0025,-0.0145,7,0.0084,1.5649,0.1619,1.82,1.24,0,0.0,-0.0049,0.0059,0.0,-0.051,2,0.03,1
51,2.3746,0.8388,4.394,1.25,0,0.0,0.0,-0.0083,0.0098,0.095,-0.053,0,17,0.013,219,120.9412,3.395,0.5596,4.394,2.592,1.802,0,0.0,-0.0139,0.0134,0.095,-0.042,13,0.0159,2.1539,0.2212,2.586,1.813,0,0.0,-0.0065,0.0042,0.004,-0.0175,12,0.0072,1.5749,0.1378,1.806,1.25,0,0.0,-0.0047,0.0065,0.0025,-0.053,3,0.019,1
52,2.3374,0.8101,4.274,1.235,0,0.0,0.0,-0.0084,0.0075,0.018,-0.0555,356,11,0.0153,162,88.4545,3.3226,0.5397,4.274,2.557,1.717,1,4.274,-0.0141,0.0075,0.018,-0.0415,10,0.0196,2.1255,0.2166,2.545,1.796,0,0.0,-0.0063,0.0036,0.003,-0.0175,9,0.0071,1.5641,0.1315,1.792,1.235,0,0.0,-0.0047,0.0068,0.0025,-0.0555,1,0.0,1
53,2.2911,0.7689,4.219,1.35,0,0.0,0.0,-0.008,0.0064,0.0025,-0.036,3,15,0.016,208,83.4,3.2266,0.513,4.219,2.513,1.706,0,0.0,-0.0143,0.0069,-0.0015,-0.036,13,0.0177,2.0888,0.2074,2.5,1.771,0,0.0,-0.0061,0.0031,0.0025,-0.0165,9,0.0068,1.5579,0.1174,1.771,1.35,0,0.0,-0.0035,0.0015,-0.0005,-0.0075,0,0.0,1
54,2.3064,0.7922,4.354,1.368,0,0.0,0.0,-0.0083,0.0072,0.003,-0.0465,19,12,0.0133,162,72.8333,3.2665,0.5467,4.354,2.505,1.849,0,0.0,-0.0155,0.008,0.0005,-0.0465,13,0.018,2.0935,0.2127,2.498,1.783,1,1.814,-0.006,0.0031,0.003,-0.0155,2,0.008,1.5592,0.1153,1.777,1.368,0,0.0,-0.0034,0.0017,0.0,-0.0085,1,0.0005,1
55,2.3382,0.8265,4.465,1.379,0,0.0,0.0,-0.0086,0.007,0.0015,-0.039,7,14,0.0175,250,77.4286,3.3417,0.5678,4.465,2.55,1.915,0,0.0,-0.016,0.0072,-0.0035,-0.039,16,0.0198,2.1137,0.2204,2.545,1.782,0,0.0,-0.0064,0.0027,0.0015,-0.014,5,0.005,1.5591,0.1172,1.778,1.379,0,0.0,-0.0033,0.0018,0.0005,-0.009,1,0.009,1
56,2.3462,0.839,4.48,1.383,0,0.0,0.0,-0.0086,0.0074,0.004,-0.05,26,16,0.0131,262,114.1875,3.3631,0.5846,4.48,2.567,1.913,0,0.0,-0.016,0.0079,0.0,-0.05,12,0.0186,2.1175,0.2208,2.56,1.787,0,0.0,-0.0065,0.003,0.0025,-0.015,6,0.0072,1.5579,0.1163,1.782,1.383,0,0.0,-0.0034,0.0022,0.004,-0.015,3,0.0075,1
57,2.4494,0.9838,5.339,1.375,0,0.0,0.0,-0.011,0.0117,0.0025,-0.0835,2,15,0.0212,293,106.0,3.6225,0.7679,5.339,2.636,2.703,0,0.0,-0.0226,0.0138,-0.002,-0.0835,16,0.0276,2.1606,0.2388,2.626,1.793,0,0.0,-0.007,0.0029,0.0025,-0.0135,5,0.0077,1.5651,0.1229,1.79,1.375,0,0.0,-0.0035,0.0021,0.0015,-0.0105,2,0.0085,1
58,2.3584,0.8939,5.006,1.354,0,0.0,0.0,-0.0102,0.0112,0.0045,-0.069,3,27,0.0161,342,135.5556,3.4289,0.677,5.006,2.556,2.45,0,0.0,-0.0207,0.0137,-0.003,-0.069,21,0.0252,2.1033,0.2214,2.547,1.758,0,0.0,-0.0066,0.0038,0.004,-0.0165,7,0.0059,1.543,0.1178,1.759,1.354,0,0.0,-0.0034,0.0028,0.0045,-0.0105,9,0.0043,1
59,2.3298,0.8665,4.807,1.351,0,0.0,0.0,-0.0096,0.0096,0.0105,-0.0555,2,22,0.0225,149,64.8182,3.37,0.6469,4.807,2.516,2.291,0,0.0,-0.0192,0.0105,-0.0035,-0.0555,19,0.0251,2.0844,0.2152,2.499,1.748,1,2.299,-0.0063,0.0043,0.0105,-0.025,5,0.0141,1.5349,0.1163,1.753,1.351,0,0.0,-0.0033,0.0024,0.004,-0.01,2,0.0045,1
